Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,BytesReceived,BytesSent,InterfaceLuid,InterfaceType,L2ProfileFlags,L2ProfileId,ProfileName
32,2026-07-03 18:17:00,\device\harddiskvolume3\windows\system32\dllhost.exe,,,LocalSystem,S-1-5-18,,4,282,16054,21163,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
33,2026-07-03 18:17:00,Spooler,,,LocalSystem,S-1-5-18,,4,297,0,0,0,0,0,0,
34,2026-07-03 18:17:00,\device\harddiskvolume3\dfir\tools\ez\net9\sqlecmd\sqlecmd.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,298,284379,7525,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
35,2026-07-03 18:17:00,\device\harddiskvolume3\dfir\tools\ez\net9\recmd\recmd.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,299,38636,2759,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
36,2026-07-03 18:17:00,\device\harddiskvolume3\dfir\tools\ez\net9\evtxecmd\evtxecmd.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,300,210856,6051,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
37,2026-07-03 18:17:00,WinDefend,,,LocalSystem,S-1-5-18,,4,301,465359,4463957,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
38,2026-07-03 18:17:00,\device\harddiskvolume3\program files (x86)\microsoft\edgeupdate\microsoftedgeupdate.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,291,4084,4244,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
39,2026-07-03 18:17:00,\device\harddiskvolume3\dfir\tools\hayabusa\hayabusa.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,302,55224,6346,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
40,2026-07-03 18:17:00,\device\harddiskvolume3\windows\system32\curl.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,303,8067170,168677,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
41,2026-07-03 18:17:00,\device\harddiskvolume3\windows\system32\lsass.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,304,42798,7115,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
42,2026-07-03 18:17:00,Dhcp,,,LocalService,S-1-5-19,,6,305,342,344,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
43,2026-07-03 18:17:00,\device\harddiskvolume3\dfir\python\python.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,306,4341762,261475,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
44,2026-07-03 18:17:00,\device\harddiskvolume3\dfir\git\mingw64\libexec\git-core\git-remote-https.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,307,1851833,105543,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
45,2026-07-03 18:17:00,WaaSMedicSvc,,,LocalSystem,S-1-5-18,,4,308,4653,2556,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
46,2026-07-03 18:17:00,\device\harddiskvolume3\dfir\git\mingw64\bin\curl.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,309,26047131,465090,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
47,2026-07-03 18:17:00,\device\harddiskvolume3\python27\python.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,310,55720,8432,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
63,2026-07-14 07:25:00,WinDefend,,,LocalSystem,S-1-5-18,,4,301,96206,638277,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
64,2026-07-14 07:25:00,\device\harddiskvolume3\windows\system32\dllhost.exe,,,LocalSystem,S-1-5-18,,4,282,15758,18155,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
65,2026-07-14 07:25:00,Microsoft.Windows.StartMenuExperienceHost_10.0.26100.1301_neutral_neutral_cw5n1h2txyewy,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,284,9462,2975,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
66,2026-07-14 07:25:00,DiagTrack,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,287,209343,207662,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
67,2026-07-14 07:25:00,WpnService,,,LocalSystem,S-1-5-18,,4,285,11373,9378,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
68,2026-07-14 07:25:00,netprofm,,,NetworkService,S-1-5-20,,9,286,782,697,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
69,2026-07-14 07:25:00,Dnscache,,,NetworkService,S-1-5-20,,9,278,40162,15226,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
70,2026-07-14 07:25:00,System,,,LocalSystem,S-1-5-18,,4,29,1859,12200,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
71,2026-07-14 07:25:00,,,,UnknownOrUserSid,,,2,1,2166166584,7348965,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
72,2026-07-14 07:25:00,Spooler,,,LocalSystem,S-1-5-18,,4,297,0,0,0,0,0,0,
73,2026-07-14 07:25:00,MicrosoftWindows.Client.CBS_1000.26100.18.0_x64__cw5n1h2txyewy,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,295,27654,7328,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
74,2026-07-14 07:25:00,System\IPv6 Control Message,,,LocalSystem,S-1-5-18,,4,294,688,2218,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
75,2026-07-14 07:25:00,DoSvc,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,281,198589419,5505567,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
76,2026-07-14 07:25:00,sshd,,,LocalSystem,S-1-5-18,,4,1164,126774,169172,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
77,2026-07-14 07:25:00,SSDPSRV,,,LocalService,S-1-5-19,,6,279,4370,0,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
78,2026-07-14 07:25:00,BITS,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,293,128862,9035,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
79,2026-07-14 07:25:00,CryptSvc,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,290,2882,3010,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
80,2026-07-14 07:25:00,WaaSMedicSvc,,,LocalSystem,S-1-5-18,,4,308,10564,5692,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
81,2026-07-14 07:25:00,wlidsvc,,,LocalSystem,S-1-5-18,,4,276,26104,18598,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
82,2026-07-14 07:25:00,CryptSvc,,,LocalSystem,S-1-5-18,,4,290,752,894,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
83,2026-07-14 07:25:00,\device\harddiskvolume3\windows\system32\windowspowershell\v1.0\powershell.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,280,60333,4579,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
84,2026-07-14 07:25:00,\device\harddiskvolume3\windows\system32\lsass.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,304,17243,1907,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
85,2026-07-14 07:25:00,\device\harddiskvolume3\windows\system32\curl.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,303,4361988,89883,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
86,2026-07-14 07:25:00,\device\harddiskvolume3\windows\system32\taskhostw.exe,,,LocalSystem,S-1-5-18,,4,289,142613,96430,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
87,2026-07-14 07:25:00,\device\harddiskvolume3\python27\python.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,310,353500,10491,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
88,2026-07-14 07:25:00,wuauserv,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,277,407587,42728,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
89,2026-07-14 07:25:00,wuauserv,,,LocalSystem,S-1-5-18,,4,277,85258,271093,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
90,2026-07-14 07:25:00,LicenseManager,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,275,7970,1426,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
91,2026-07-14 07:25:00,InstallService,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,288,4742,3019,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
92,2026-07-14 07:25:00,wlidsvc,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,276,8948,6186,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
93,2026-07-14 07:25:00,wlidsvc,,,LocalService,S-1-5-19,,6,276,32184,24843,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
94,2026-07-14 07:25:00,MDCoreSvc,,,LocalSystem,S-1-5-18,,4,1165,30289,11918,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
95,2026-07-14 07:25:00,\device\harddiskvolume3\windows\uus\amd64\mousocoreworker.exe,,,LocalSystem,S-1-5-18,,4,1166,39524,29691,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
96,2026-07-14 07:25:00,Dhcp,,,LocalService,S-1-5-19,,6,305,1026,1032,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
97,2026-07-14 07:25:00,\device\harddiskvolume3\windows\system32\mrt.exe,,,LocalSystem,S-1-5-18,,4,1167,4926,7534,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
125,2026-07-14 08:25:00,\device\harddiskvolume3\windows\system32\taskhostw.exe,,,LocalSystem,S-1-5-18,,4,289,25334,12450,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
126,2026-07-14 08:25:00,Dnscache,,,NetworkService,S-1-5-20,,9,278,12628,4673,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
127,2026-07-14 08:25:00,WpnService,,,LocalSystem,S-1-5-18,,4,285,2726,2741,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
128,2026-07-14 08:25:00,System,,,LocalSystem,S-1-5-18,,4,29,1767,11640,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
129,2026-07-14 08:25:00,Dhcp,,,LocalService,S-1-5-19,,6,305,1368,1376,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
130,2026-07-14 08:25:00,System\IPv6 Control Message,,,LocalSystem,S-1-5-18,,4,294,0,1800,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
131,2026-07-14 08:25:00,,,,UnknownOrUserSid,,,2,1,45984393,702377,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
132,2026-07-14 08:25:00,sshd,,,LocalSystem,S-1-5-18,,4,1164,112564,138287,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
133,2026-07-14 08:25:00,DiagTrack,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,287,16072,19220,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
134,2026-07-14 08:25:00,SSDPSRV,,,LocalService,S-1-5-19,,6,279,3462,0,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
135,2026-07-14 08:25:00,WinDefend,,,LocalSystem,S-1-5-18,,4,301,80750,295797,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
136,2026-07-14 08:25:00,CryptSvc,,,LocalSystem,S-1-5-18,,4,290,754,894,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
137,2026-07-14 08:25:00,MDCoreSvc,,,LocalSystem,S-1-5-18,,4,1165,28353,16064,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
138,2026-07-14 08:25:00,CryptSvc,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,290,2444,2458,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
139,2026-07-14 08:25:00,msiserver,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,1359,2898,1088,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
140,2026-07-14 08:25:00,\device\harddiskvolume3\windows\system32\lsass.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,304,2177,514,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
141,2026-07-14 08:25:00,\device\harddiskvolume3\windows\system32\curl.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,303,2042859,39637,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
142,2026-07-14 08:25:00,\device\harddiskvolume3\dfir\tools\git\mingw64\libexec\git-core\git-remote-https.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,1360,485087,13159,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
143,2026-07-14 08:25:00,\device\harddiskvolume3\dfir\python\python.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,306,860473,33334,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
155,2026-07-14 09:25:00,System,,,LocalSystem,S-1-5-18,,4,29,1767,11916,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
156,2026-07-14 09:25:00,Dhcp,,,LocalService,S-1-5-19,,6,305,1368,1376,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
157,2026-07-14 09:25:00,System\IPv6 Control Message,,,LocalSystem,S-1-5-18,,4,294,0,1800,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
158,2026-07-14 09:25:00,,,,UnknownOrUserSid,,,2,1,1390672,1434865,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
159,2026-07-14 09:25:00,Dnscache,,,NetworkService,S-1-5-20,,9,278,10707,4263,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
160,2026-07-14 09:25:00,WpnService,,,LocalSystem,S-1-5-18,,4,285,1350,1243,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
161,2026-07-14 09:25:00,DiagTrack,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,287,11790,9887,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
162,2026-07-14 09:25:00,SSDPSRV,,,LocalService,S-1-5-19,,6,279,4616,0,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
163,2026-07-14 09:25:00,sshd,,,LocalSystem,S-1-5-18,,4,1164,139356,164030,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
164,2026-07-14 09:25:00,\device\harddiskvolume3\windows\system32\curl.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,303,136885,5803,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
165,2026-07-14 09:25:00,WinDefend,,,LocalSystem,S-1-5-18,,4,301,178133,1071354,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
166,2026-07-14 09:25:00,MDCoreSvc,,,LocalSystem,S-1-5-18,,4,1165,34267,14781,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
167,2026-07-14 09:25:00,\device\harddiskvolume3\dfir\tools\git\mingw64\bin\curl.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,1477,52019,3122,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
168,2026-07-14 09:25:00,CryptSvc,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,290,2947,3010,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
169,2026-07-14 09:25:00,LicenseManager,,,LocalSystem,S-1-5-18,,4,275,41080,30998,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
170,2026-07-14 09:25:00,\device\harddiskvolume3\windows\system32\taskhostw.exe,,,LocalSystem,S-1-5-18,,4,289,5075,2490,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
171,2026-07-14 09:25:00,W32Time,,,LocalService,S-1-5-19,,6,1478,90,90,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
185,2026-07-14 10:25:00,System,,,LocalSystem,S-1-5-18,,4,29,1767,11532,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
186,2026-07-14 10:25:00,Dhcp,,,LocalService,S-1-5-19,,6,305,1368,1376,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
187,2026-07-14 10:25:00,System\IPv6 Control Message,,,LocalSystem,S-1-5-18,,4,294,0,1620,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
188,2026-07-14 10:25:00,,,,UnknownOrUserSid,,,2,1,3154199,521331,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
189,2026-07-14 10:25:00,Dnscache,,,NetworkService,S-1-5-20,,9,278,10280,3740,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
190,2026-07-14 10:25:00,WpnService,,,LocalSystem,S-1-5-18,,4,285,1350,1243,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
191,2026-07-14 10:25:00,SSDPSRV,,,LocalService,S-1-5-19,,6,279,4616,0,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
192,2026-07-14 10:25:00,\device\harddiskvolume3\windows\system32\taskhostw.exe,,,LocalSystem,S-1-5-18,,4,289,10148,4980,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
193,2026-07-14 10:25:00,MDCoreSvc,,,LocalSystem,S-1-5-18,,4,1165,26031,13605,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
194,2026-07-14 10:25:00,DiagTrack,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,287,36866,79243,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
195,2026-07-14 10:25:00,\device\harddiskvolume3\windows\system32\compattelrunner.exe,,,LocalSystem,S-1-5-18,,4,1499,151554,7210,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
196,2026-07-14 10:25:00,wlidsvc,,,LocalSystem,S-1-5-18,,4,276,8411,6200,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
197,2026-07-14 10:25:00,CryptSvc,,,LocalSystem,S-1-5-18,,4,290,754,894,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
198,2026-07-14 10:25:00,wuauserv,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,277,199486,15888,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
199,2026-07-14 10:25:00,wuauserv,,,LocalSystem,S-1-5-18,,4,277,48913,267755,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
200,2026-07-14 10:25:00,CryptSvc,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,290,2881,3010,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
215,2026-07-14 11:25:00,System,,,LocalSystem,S-1-5-18,,4,29,1767,11640,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
216,2026-07-14 11:25:00,Dhcp,,,LocalService,S-1-5-19,,6,305,1368,1376,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
217,2026-07-14 11:25:00,MDCoreSvc,,,LocalSystem,S-1-5-18,,4,1165,10399,6384,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
218,2026-07-14 11:25:00,System\IPv6 Control Message,,,LocalSystem,S-1-5-18,,4,294,0,1800,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
219,2026-07-14 11:25:00,,,,UnknownOrUserSid,,,2,1,464855,155753,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
220,2026-07-14 11:25:00,WpnService,,,LocalSystem,S-1-5-18,,4,285,1350,1242,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
221,2026-07-14 11:25:00,SSDPSRV,,,LocalService,S-1-5-19,,6,279,4039,0,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
222,2026-07-14 11:25:00,Dnscache,,,NetworkService,S-1-5-20,,9,278,6987,2899,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
223,2026-07-14 11:25:00,\device\harddiskvolume3\windows\system32\taskhostw.exe,,,LocalSystem,S-1-5-18,,4,289,17109,12851,1689399616077824,IF_TYPE_ETHERNET_CSMACD,0,0,
